usage_id,customer_id,month,service_type,revenue_ngn,volume
USG03940,CUST0219,2026-07-01,Data,2354.68,6.73
USG03941,CUST0219,2026-07-01,Voice,249.74,109.8
USG03942,CUST0219,2026-07-01,SMS,89.69,52.0
USG03943,CUST0220,2026-02-01,Data,811.14,2.32
USG03944,CUST0220,2026-02-01,Voice,1053.63,145.3
USG03945,CUST0220,2026-02-01,SMS,185.06,40.0
USG03946,CUST0220,2026-03-01,Data,1115.1,3.19
USG03947,CUST0220,2026-03-01,Voice,298.92,21.0
USG03948,CUST0220,2026-03-01,SMS,115.79,13.0
USG03949,CUST0220,2026-04-01,Data,1418.49,4.05
USG03950,CUST0220,2026-04-01,Voice,768.74,97.2
USG03951,CUST0220,2026-04-01,SMS,51.54,63.0
USG03952,CUST0220,2026-05-01,Data,2861.66,8.18
USG03953,CUST0220,2026-05-01,Voice,255.46,63.6
USG03954,CUST0220,2026-05-01,SMS,192.8,8.0
USG03955,CUST0220,2026-06-01,Data,2941.84,8.41
USG03956,CUST0220,2026-06-01,Voice,154.88,264.6
USG03957,CUST0220,2026-06-01,SMS,75.32,75.0
USG03958,CUST0220,2026-07-01,Data,1224.06,3.5
USG03959,CUST0220,2026-07-01,Voice,837.02,42.4
USG03960,CUST0220,2026-07-01,SMS,63.62,63.0
USG03961,CUST0221,2026-02-01,Data,3016.79,8.62
USG03962,CUST0221,2026-02-01,Voice,1911.42,140.1
USG03963,CUST0221,2026-02-01,SMS,300.16,39.0
USG03964,CUST0221,2026-03-01,Data,5008.28,14.31
USG03965,CUST0221,2026-03-01,Voice,1968.3,112.2
USG03966,CUST0221,2026-03-01,SMS,305.09,69.0
USG03967,CUST0221,2026-04-01,Data,1611.21,4.6
USG03968,CUST0221,2026-04-01,Voice,1369.36,40.4
USG03969,CUST0221,2026-04-01,SMS,290.03,18.0
USG03970,CUST0221,2026-05-01,Data,993.0,2.84
USG03971,CUST0221,2026-05-01,Voice,969.39,181.5
USG03972,CUST0221,2026-05-01,SMS,295.6,78.0
USG03973,CUST0221,2026-06-01,Data,2622.56,7.49
USG03974,CUST0221,2026-06-01,Voice,362.9,229.8
USG03975,CUST0221,2026-06-01,SMS,206.94,39.0
USG03976,CUST0221,2026-07-01,Data,2046.97,5.85
USG03977,CUST0221,2026-07-01,Voice,1151.78,114.8
USG03978,CUST0221,2026-07-01,SMS,265.65,46.0
USG03979,CUST0222,2026-02-01,Data,2679.8,7.66
USG03980,CUST0222,2026-02-01,Voice,720.72,86.7
USG03981,CUST0222,2026-02-01,SMS,173.2,47.0
USG03982,CUST0222,2026-03-01,Data,937.79,2.68
USG03983,CUST0222,2026-03-01,Voice,804.68,120.2
USG03984,CUST0222,2026-03-01,SMS,171.99,39.0
USG03985,CUST0222,2026-04-01,Data,2288.75,6.54
USG03986,CUST0222,2026-04-01,Voice,250.31,130.9
USG03987,CUST0222,2026-04-01,SMS,196.98,66.0
USG03988,CUST0222,2026-05-01,Data,815.85,2.33
USG03989,CUST0222,2026-05-01,Voice,441.65,112.3
USG03990,CUST0222,2026-05-01,SMS,137.07,62.0
USG03991,CUST0222,2026-06-01,Data,2348.77,6.71
USG03992,CUST0222,2026-06-01,Voice,685.37,247.0
USG03993,CUST0222,2026-06-01,SMS,98.67,14.0
USG03994,CUST0222,2026-07-01,Data,1867.55,5.34
USG03995,CUST0222,2026-07-01,Voice,1149.92,242.0
USG03996,CUST0222,2026-07-01,SMS,124.17,54.0
USG03997,CUST0223,2026-02-01,Data,4793.08,13.69
USG03998,CUST0223,2026-02-01,Voice,1019.59,112.8
USG03999,CUST0223,2026-02-01,SMS,333.04,70.0
USG04000,CUST0223,2026-03-01,Data,2107.85,6.02
USG04001,CUST0223,2026-03-01,Voice,1082.85,136.2
USG04002,CUST0223,2026-03-01,SMS,79.62,77.0
USG04003,CUST0223,2026-04-01,Data,2467.06,7.05
USG04004,CUST0223,2026-04-01,Voice,1817.46,73.0
USG04005,CUST0223,2026-04-01,SMS,201.65,7.0
USG04006,CUST0223,2026-05-01,Data,4057.85,11.59
USG04007,CUST0223,2026-05-01,Voice,1291.93,195.2
USG04008,CUST0223,2026-05-01,SMS,49.83,21.0
USG04009,CUST0223,2026-06-01,Data,1008.54,2.88
USG04010,CUST0223,2026-06-01,Voice,770.71,195.7
USG04011,CUST0223,2026-06-01,SMS,207.25,51.0
USG04012,CUST0223,2026-07-01,Data,3107.69,8.88
USG04013,CUST0223,2026-07-01,Voice,742.36,88.5
USG04014,CUST0223,2026-07-01,SMS,75.94,69.0
USG04015,CUST0224,2026-02-01,Data,2002.85,5.72
USG04016,CUST0224,2026-02-01,Voice,345.84,69.6
USG04017,CUST0224,2026-02-01,SMS,177.15,61.0
USG04018,CUST0224,2026-03-01,Data,2114.44,6.04
USG04019,CUST0224,2026-03-01,Voice,577.21,93.4
USG04020,CUST0224,2026-03-01,SMS,196.3,65.0
USG04021,CUST0224,2026-04-01,Data,1184.63,3.38
USG04022,CUST0224,2026-04-01,Voice,1039.94,232.5
USG04023,CUST0224,2026-04-01,SMS,73.47,37.0
USG04024,CUST0224,2026-05-01,Data,883.48,2.52
USG04025,CUST0224,2026-05-01,Voice,266.61,222.4
USG04026,CUST0224,2026-05-01,SMS,68.15,67.0
USG04027,CUST0224,2026-06-01,Data,2988.58,8.54
USG04028,CUST0224,2026-06-01,Voice,230.45,152.4
USG04029,CUST0224,2026-06-01,SMS,164.37,64.0
USG04030,CUST0224,2026-07-01,Data,2375.99,6.79
USG04031,CUST0224,2026-07-01,Voice,516.44,147.1
USG04032,CUST0224,2026-07-01,SMS,127.09,78.0
USG04033,CUST0225,2026-02-01,Data,1251.62,3.58
USG04034,CUST0225,2026-02-01,Voice,1119.3,95.4
USG04035,CUST0225,2026-02-01,SMS,198.03,55.0
USG04036,CUST0225,2026-03-01,Data,1605.13,4.59
USG04037,CUST0225,2026-03-01,Voice,794.06,96.3
USG04038,CUST0225,2026-03-01,SMS,69.35,14.0
USG04039,CUST0225,2026-04-01,Data,696.53,1.99
USG04040,CUST0225,2026-04-01,Voice,515.06,233.6
USG04041,CUST0225,2026-04-01,SMS,129.43,13.0
USG04042,CUST0225,2026-05-01,Data,2615.81,7.47
USG04043,CUST0225,2026-05-01,Voice,781.44,289.0
USG04044,CUST0225,2026-05-01,SMS,140.63,18.0
USG04045,CUST0225,2026-06-01,Data,1631.84,4.66
USG04046,CUST0225,2026-06-01,Voice,830.92,27.9
USG04047,CUST0225,2026-06-01,SMS,22.68,15.0
USG04048,CUST0225,2026-07-01,Data,1054.33,3.01
USG04049,CUST0225,2026-07-01,Voice,601.03,156.5
USG04050,CUST0225,2026-07-01,SMS,44.84,56.0
USG04051,CUST0226,2026-02-01,Data,1949.96,5.57
USG04052,CUST0226,2026-02-01,Voice,459.19,23.8
USG04053,CUST0226,2026-02-01,SMS,33.98,34.0
USG04054,CUST0226,2026-03-01,Data,800.33,2.29
USG04055,CUST0226,2026-03-01,Voice,545.66,195.9
USG04056,CUST0226,2026-03-01,SMS,118.5,22.0
USG04057,CUST0226,2026-04-01,Data,1293.94,3.7
USG04058,CUST0226,2026-04-01,Voice,794.73,261.0
USG04059,CUST0226,2026-04-01,SMS,155.58,47.0
USG04060,CUST0226,2026-05-01,Data,1341.96,3.83
USG04061,CUST0226,2026-05-01,Voice,533.3,266.2
USG04062,CUST0226,2026-05-01,SMS,27.06,79.0
USG04063,CUST0226,2026-06-01,Data,2127.38,6.08
USG04064,CUST0226,2026-06-01,Voice,865.19,30.6
USG04065,CUST0226,2026-06-01,SMS,129.0,41.0
USG04066,CUST0226,2026-07-01,Data,675.03,1.93
USG04067,CUST0226,2026-07-01,Voice,441.82,269.3
USG04068,CUST0226,2026-07-01,SMS,119.0,36.0
USG04069,CUST0227,2026-02-01,Data,1001.26,2.86
USG04070,CUST0227,2026-02-01,Voice,1529.71,216.8
USG04071,CUST0227,2026-02-01,SMS,221.9,43.0
USG04072,CUST0227,2026-03-01,Data,2597.33,7.42
USG04073,CUST0227,2026-03-01,Voice,1313.99,85.4
USG04074,CUST0227,2026-03-01,SMS,322.03,49.0
USG04075,CUST0227,2026-04-01,Data,2055.47,5.87
USG04076,CUST0227,2026-04-01,Voice,1057.68,245.6
USG04077,CUST0227,2026-04-01,SMS,83.45,27.0
USG04078,CUST0227,2026-05-01,Data,3683.43,10.52
USG04079,CUST0227,2026-05-01,Voice,818.15,241.9
USG04080,CUST0227,2026-05-01,SMS,73.92,62.0
USG04081,CUST0227,2026-06-01,Data,982.11,2.81
USG04082,CUST0227,2026-06-01,Voice,277.48,271.5
USG04083,CUST0227,2026-06-01,SMS,211.89,31.0
USG04084,CUST0227,2026-07-01,Data,1708.07,4.88
USG04085,CUST0227,2026-07-01,Voice,1356.14,162.5
USG04086,CUST0227,2026-07-01,SMS,337.43,79.0
USG04087,CUST0228,2026-02-01,Data,2051.06,5.86
USG04088,CUST0228,2026-02-01,Voice,615.01,157.5
USG04089,CUST0228,2026-02-01,SMS,142.85,13.0
USG04090,CUST0228,2026-03-01,Data,1253.72,3.58
USG04091,CUST0228,2026-03-01,Voice,229.04,40.5
USG04092,CUST0228,2026-03-01,SMS,55.25,41.0
USG04093,CUST0228,2026-04-01,Data,2440.41,6.97
USG04094,CUST0228,2026-04-01,Voice,659.77,113.9
USG04095,CUST0228,2026-04-01,SMS,34.82,46.0
USG04096,CUST0228,2026-05-01,Data,1105.3,3.16
USG04097,CUST0228,2026-05-01,Voice,795.68,293.6
USG04098,CUST0228,2026-05-01,SMS,40.04,21.0
USG04099,CUST0228,2026-06-01,Data,1630.05,4.66
USG04100,CUST0228,2026-06-01,Voice,1167.04,236.1
USG04101,CUST0228,2026-06-01,SMS,181.68,30.0
USG04102,CUST0228,2026-07-01,Data,2979.3,8.51
USG04103,CUST0228,2026-07-01,Voice,257.97,34.8
USG04104,CUST0228,2026-07-01,SMS,174.01,75.0
USG04105,CUST0229,2026-02-01,Data,635.52,1.82
USG04106,CUST0229,2026-02-01,Voice,269.1,29.3
USG04107,CUST0229,2026-02-01,SMS,38.81,21.0
USG04108,CUST0229,2026-03-01,Data,2922.2,8.35
USG04109,CUST0229,2026-03-01,Voice,851.25,238.0
USG04110,CUST0229,2026-03-01,SMS,159.71,45.0
USG04111,CUST0229,2026-04-01,Data,2473.47,7.07
USG04112,CUST0229,2026-04-01,Voice,775.6,108.1
USG04113,CUST0229,2026-04-01,SMS,121.0,45.0
USG04114,CUST0229,2026-05-01,Data,2540.98,7.26
USG04115,CUST0229,2026-05-01,Voice,1180.81,135.1
USG04116,CUST0229,2026-05-01,SMS,157.41,12.0
USG04117,CUST0229,2026-06-01,Data,2419.76,6.91
USG04118,CUST0229,2026-06-01,Voice,539.99,31.0
USG04119,CUST0229,2026-06-01,SMS,85.38,51.0
USG04120,CUST0229,2026-07-01,Data,710.05,2.03
USG04121,CUST0229,2026-07-01,Voice,1120.24,41.7
USG04122,CUST0229,2026-07-01,SMS,187.4,58.0
USG04123,CUST0230,2026-02-01,Data,1257.25,3.59
USG04124,CUST0230,2026-02-01,Voice,560.29,227.4
USG04125,CUST0230,2026-02-01,SMS,128.26,55.0
USG04126,CUST0230,2026-03-01,Data,1411.83,4.03
USG04127,CUST0230,2026-03-01,Voice,662.2,297.2
USG04128,CUST0230,2026-03-01,SMS,58.51,36.0
USG04129,CUST0230,2026-04-01,Data,1158.74,3.31
USG04130,CUST0230,2026-04-01,Voice,953.37,233.9
USG04131,CUST0230,2026-04-01,SMS,72.64,11.0
USG04132,CUST0230,2026-05-01,Data,429.72,1.23
USG04133,CUST0230,2026-05-01,Voice,598.82,134.9
USG04134,CUST0230,2026-05-01,SMS,197.91,40.0
USG04135,CUST0230,2026-06-01,Data,1066.69,3.05
USG04136,CUST0230,2026-06-01,Voice,1085.79,157.5
USG04137,CUST0230,2026-06-01,SMS,127.85,12.0
USG04138,CUST0230,2026-07-01,Data,1395.58,3.99
USG04139,CUST0230,2026-07-01,Voice,1141.43,185.1
USG04140,CUST0230,2026-07-01,SMS,82.01,52.0
USG04141,CUST0231,2026-02-01,Data,2767.07,7.91
USG04142,CUST0231,2026-02-01,Voice,437.69,161.4
USG04143,CUST0231,2026-02-01,SMS,192.56,18.0
USG04144,CUST0231,2026-03-01,Data,2271.13,6.49
USG04145,CUST0231,2026-03-01,Voice,795.21,210.3
USG04146,CUST0231,2026-03-01,SMS,83.22,29.0
USG04147,CUST0231,2026-04-01,Data,2178.95,6.23
USG04148,CUST0231,2026-04-01,Voice,376.32,137.5
USG04149,CUST0231,2026-04-01,SMS,53.87,6.0
USG04150,CUST0231,2026-05-01,Data,2922.15,8.35
USG04151,CUST0231,2026-05-01,Voice,603.29,291.4
USG04152,CUST0231,2026-05-01,SMS,45.26,49.0
USG04153,CUST0231,2026-06-01,Data,922.53,2.64
USG04154,CUST0231,2026-06-01,Voice,979.58,239.4
USG04155,CUST0231,2026-06-01,SMS,40.27,73.0
USG04156,CUST0231,2026-07-01,Data,906.04,2.59
USG04157,CUST0231,2026-07-01,Voice,793.63,296.0
USG04158,CUST0231,2026-07-01,SMS,178.83,77.0
USG04159,CUST0232,2026-02-01,Data,1290.76,3.69
USG04160,CUST0232,2026-02-01,Voice,260.85,72.7
USG04161,CUST0232,2026-02-01,SMS,110.09,64.0
USG04162,CUST0232,2026-03-01,Data,790.4,2.26
USG04163,CUST0232,2026-03-01,Voice,842.72,110.6
USG04164,CUST0232,2026-03-01,SMS,81.42,55.0
USG04165,CUST0232,2026-04-01,Data,1614.2,4.61
USG04166,CUST0232,2026-04-01,Voice,1002.63,63.7
USG04167,CUST0232,2026-04-01,SMS,162.19,10.0
USG04168,CUST0232,2026-05-01,Data,904.54,2.58
USG04169,CUST0232,2026-05-01,Voice,838.96,259.4
USG04170,CUST0232,2026-05-01,SMS,65.48,30.0
USG04171,CUST0232,2026-06-01,Data,1796.51,5.13
USG04172,CUST0232,2026-06-01,Voice,372.15,247.1
USG04173,CUST0232,2026-06-01,SMS,159.25,16.0
USG04174,CUST0232,2026-07-01,Data,1605.96,4.59
USG04175,CUST0232,2026-07-01,Voice,963.57,114.5
USG04176,CUST0232,2026-07-01,SMS,133.96,9.0
USG04177,CUST0233,2026-02-01,Data,1982.59,5.66
USG04178,CUST0233,2026-02-01,Voice,310.29,252.6
USG04179,CUST0233,2026-02-01,SMS,83.98,26.0
USG04180,CUST0233,2026-03-01,Data,2586.31,7.39
USG04181,CUST0233,2026-03-01,Voice,202.65,131.1
USG04182,CUST0233,2026-03-01,SMS,86.6,26.0
USG04183,CUST0233,2026-04-01,Data,2770.56,7.92
USG04184,CUST0233,2026-04-01,Voice,938.47,37.9
USG04185,CUST0233,2026-04-01,SMS,148.64,45.0
USG04186,CUST0233,2026-05-01,Data,2742.26,7.84
USG04187,CUST0233,2026-05-01,Voice,478.59,180.8
USG04188,CUST0233,2026-05-01,SMS,110.14,42.0
USG04189,CUST0233,2026-06-01,Data,1585.87,4.53
USG04190,CUST0233,2026-06-01,Voice,365.91,231.6
USG04191,CUST0233,2026-06-01,SMS,101.24,77.0
USG04192,CUST0233,2026-07-01,Data,1078.1,3.08
USG04193,CUST0233,2026-07-01,Voice,866.88,283.4
USG04194,CUST0233,2026-07-01,SMS,139.42,70.0
USG04195,CUST0234,2026-02-01,Data,4337.47,12.39
USG04196,CUST0234,2026-02-01,Voice,897.81,188.0
USG04197,CUST0234,2026-02-01,SMS,81.82,45.0
USG04198,CUST0234,2026-03-01,Data,1698.47,4.85
USG04199,CUST0234,2026-03-01,Voice,1582.57,167.9
USG04200,CUST0234,2026-03-01,SMS,159.84,25.0
USG04201,CUST0234,2026-04-01,Data,5094.25,14.55
USG04202,CUST0234,2026-04-01,Voice,383.0,32.2
USG04203,CUST0234,2026-04-01,SMS,100.48,78.0
USG04204,CUST0234,2026-05-01,Data,5008.23,14.31
USG04205,CUST0234,2026-05-01,Voice,1424.05,266.4
USG04206,CUST0234,2026-05-01,SMS,99.47,78.0
USG04207,CUST0234,2026-06-01,Data,1311.11,3.75
USG04208,CUST0234,2026-06-01,Voice,435.51,51.4
USG04209,CUST0234,2026-06-01,SMS,209.38,64.0
USG04210,CUST0234,2026-07-01,Data,2300.67,6.57
USG04211,CUST0234,2026-07-01,Voice,2000.54,141.6
USG04212,CUST0234,2026-07-01,SMS,80.04,40.0
USG04213,CUST0235,2026-02-01,Data,3681.34,10.52
USG04214,CUST0235,2026-02-01,Voice,1740.52,148.5
USG04215,CUST0235,2026-02-01,SMS,215.64,25.0
USG04216,CUST0235,2026-03-01,Data,3534.95,10.1
USG04217,CUST0235,2026-03-01,Voice,2014.96,33.7
USG04218,CUST0235,2026-03-01,SMS,305.28,47.0
USG04219,CUST0235,2026-04-01,Data,1794.28,5.13
USG04220,CUST0235,2026-04-01,Voice,1959.48,155.3
USG04221,CUST0235,2026-04-01,SMS,135.5,19.0
USG04222,CUST0235,2026-05-01,Data,1760.48,5.03
USG04223,CUST0235,2026-05-01,Voice,1741.64,192.0
USG04224,CUST0235,2026-05-01,SMS,313.45,22.0
USG04225,CUST0235,2026-06-01,Data,1215.43,3.47
USG04226,CUST0235,2026-06-01,Voice,265.87,162.2
USG04227,CUST0235,2026-06-01,SMS,339.48,57.0
USG04228,CUST0235,2026-07-01,Data,2043.1,5.84
USG04229,CUST0235,2026-07-01,Voice,1820.19,238.9
USG04230,CUST0235,2026-07-01,SMS,38.72,66.0
USG04231,CUST0236,2026-02-01,Data,2008.33,5.74
USG04232,CUST0236,2026-02-01,Voice,522.17,83.4
USG04233,CUST0236,2026-02-01,SMS,177.39,37.0
USG04234,CUST0236,2026-03-01,Data,1956.88,5.59
USG04235,CUST0236,2026-03-01,Voice,562.41,233.4
USG04236,CUST0236,2026-03-01,SMS,336.97,63.0
USG04237,CUST0236,2026-04-01,Data,1988.04,5.68
USG04238,CUST0236,2026-04-01,Voice,691.98,80.9
USG04239,CUST0236,2026-04-01,SMS,75.83,46.0
USG04240,CUST0236,2026-05-01,Data,3355.87,9.59
USG04241,CUST0236,2026-05-01,Voice,1514.32,210.5
USG04242,CUST0236,2026-05-01,SMS,123.45,30.0
USG04243,CUST0236,2026-06-01,Data,3692.29,10.55
USG04244,CUST0236,2026-06-01,Voice,878.76,79.5
USG04245,CUST0236,2026-06-01,SMS,148.55,25.0
USG04246,CUST0236,2026-07-01,Data,1070.34,3.06
USG04247,CUST0236,2026-07-01,Voice,1736.8,258.9
USG04248,CUST0236,2026-07-01,SMS,101.24,10.0
USG04249,CUST0237,2026-02-01,Data,3945.62,11.27
USG04250,CUST0237,2026-02-01,Voice,632.58,130.2
USG04251,CUST0237,2026-02-01,SMS,53.63,22.0
USG04252,CUST0237,2026-03-01,Data,4184.63,11.96
USG04253,CUST0237,2026-03-01,Voice,1690.85,78.0
USG04254,CUST0237,2026-03-01,SMS,136.79,15.0
USG04255,CUST0237,2026-04-01,Data,1007.84,2.88
USG04256,CUST0237,2026-04-01,Voice,2026.03,203.6
USG04257,CUST0237,2026-04-01,SMS,199.88,62.0
USG04258,CUST0237,2026-05-01,Data,4393.14,12.55
USG04259,CUST0237,2026-05-01,Voice,1694.99,24.6
USG04260,CUST0237,2026-05-01,SMS,91.16,54.0
USG04261,CUST0237,2026-06-01,Data,2340.86,6.69
USG04262,CUST0237,2026-06-01,Voice,2008.73,206.3
USG04263,CUST0237,2026-06-01,SMS,326.7,20.0
USG04264,CUST0237,2026-07-01,Data,4498.69,12.85
USG04265,CUST0237,2026-07-01,Voice,828.61,297.1
USG04266,CUST0237,2026-07-01,SMS,82.25,44.0
USG04267,CUST0238,2026-02-01,Data,4184.37,11.96
USG04268,CUST0238,2026-02-01,Voice,1027.27,151.1
USG04269,CUST0238,2026-02-01,SMS,335.82,37.0
USG04270,CUST0238,2026-03-01,Data,3350.0,9.57
USG04271,CUST0238,2026-03-01,Voice,352.35,255.8
USG04272,CUST0238,2026-03-01,SMS,232.34,35.0
USG04273,CUST0238,2026-04-01,Data,751.47,2.15
USG04274,CUST0238,2026-04-01,Voice,1311.13,23.5
USG04275,CUST0238,2026-04-01,SMS,34.37,51.0
USG04276,CUST0238,2026-05-01,Data,1515.46,4.33
USG04277,CUST0238,2026-05-01,Voice,597.52,202.9
USG04278,CUST0238,2026-05-01,SMS,50.43,29.0
USG04279,CUST0238,2026-06-01,Data,1340.49,3.83
USG04280,CUST0238,2026-06-01,Voice,1290.61,205.3
USG04281,CUST0238,2026-06-01,SMS,254.67,24.0
USG04282,CUST0238,2026-07-01,Data,1074.48,3.07
USG04283,CUST0238,2026-07-01,Voice,395.45,139.3
USG04284,CUST0238,2026-07-01,SMS,323.43,21.0
USG04285,CUST0239,2026-02-01,Data,1067.53,3.05
USG04286,CUST0239,2026-02-01,Voice,255.93,189.6
USG04287,CUST0239,2026-02-01,SMS,142.38,53.0
USG04288,CUST0239,2026-03-01,Data,2638.94,7.54
USG04289,CUST0239,2026-03-01,Voice,660.75,57.6
USG04290,CUST0239,2026-03-01,SMS,72.09,55.0
USG04291,CUST0239,2026-04-01,Data,1994.12,5.7
USG04292,CUST0239,2026-04-01,Voice,707.55,211.2
USG04293,CUST0239,2026-04-01,SMS,134.73,71.0
USG04294,CUST0239,2026-05-01,Data,1923.64,5.5
USG04295,CUST0239,2026-05-01,Voice,967.53,89.6
USG04296,CUST0239,2026-05-01,SMS,142.07,73.0
USG04297,CUST0239,2026-06-01,Data,1402.9,4.01
USG04298,CUST0239,2026-06-01,Voice,968.06,222.9
USG04299,CUST0239,2026-06-01,SMS,30.71,49.0
USG04300,CUST0239,2026-07-01,Data,738.49,2.11
USG04301,CUST0239,2026-07-01,Voice,1165.69,247.2
USG04302,CUST0239,2026-07-01,SMS,39.75,14.0
USG04303,CUST0240,2026-02-01,Data,1945.63,5.56
USG04304,CUST0240,2026-02-01,Voice,512.13,29.8
USG04305,CUST0240,2026-02-01,SMS,117.5,34.0
USG04306,CUST0240,2026-03-01,Data,662.8,1.89
USG04307,CUST0240,2026-03-01,Voice,992.02,276.2
USG04308,CUST0240,2026-03-01,SMS,156.19,67.0
USG04309,CUST0240,2026-04-01,Data,962.88,2.75
USG04310,CUST0240,2026-04-01,Voice,426.75,78.4
USG04311,CUST0240,2026-04-01,SMS,157.71,76.0
USG04312,CUST0240,2026-05-01,Data,2263.78,6.47
USG04313,CUST0240,2026-05-01,Voice,1075.54,198.8
USG04314,CUST0240,2026-05-01,SMS,89.78,37.0
USG04315,CUST0240,2026-06-01,Data,595.84,1.7
USG04316,CUST0240,2026-06-01,Voice,183.03,214.7
USG04317,CUST0240,2026-06-01,SMS,98.92,46.0
USG04318,CUST0240,2026-07-01,Data,1849.92,5.29
USG04319,CUST0240,2026-07-01,Voice,441.24,153.2
USG04320,CUST0240,2026-07-01,SMS,104.74,34.0
USG04321,CUST0241,2026-02-01,Data,2533.76,7.24
USG04322,CUST0241,2026-02-01,Voice,623.72,189.0
USG04323,CUST0241,2026-02-01,SMS,181.19,70.0
USG04324,CUST0241,2026-03-01,Data,2715.1,7.76
USG04325,CUST0241,2026-03-01,Voice,433.51,29.8
USG04326,CUST0241,2026-03-01,SMS,66.99,26.0
USG04327,CUST0241,2026-04-01,Data,2764.34,7.9
USG04328,CUST0241,2026-04-01,Voice,831.7,42.9
USG04329,CUST0241,2026-04-01,SMS,44.37,17.0
USG04330,CUST0241,2026-05-01,Data,2039.1,5.83
USG04331,CUST0241,2026-05-01,Voice,922.18,260.7
USG04332,CUST0241,2026-05-01,SMS,189.31,20.0
USG04333,CUST0241,2026-06-01,Data,1205.41,3.44
USG04334,CUST0241,2026-06-01,Voice,402.34,120.5
USG04335,CUST0241,2026-06-01,SMS,184.64,48.0
USG04336,CUST0241,2026-07-01,Data,2319.3,6.63
USG04337,CUST0241,2026-07-01,Voice,664.63,28.1
USG04338,CUST0241,2026-07-01,SMS,31.56,45.0
USG04339,CUST0242,2026-02-01,Data,2268.85,6.48
USG04340,CUST0242,2026-02-01,Voice,376.1,222.1
USG04341,CUST0242,2026-02-01,SMS,165.92,36.0
USG04342,CUST0242,2026-03-01,Data,2340.69,6.69
USG04343,CUST0242,2026-03-01,Voice,574.23,209.9
USG04344,CUST0242,2026-03-01,SMS,157.52,79.0
USG04345,CUST0242,2026-04-01,Data,1298.03,3.71
USG04346,CUST0242,2026-04-01,Voice,581.59,66.4
USG04347,CUST0242,2026-04-01,SMS,56.73,57.0
USG04348,CUST0242,2026-05-01,Data,2784.32,7.96
USG04349,CUST0242,2026-05-01,Voice,564.34,70.4
USG04350,CUST0242,2026-05-01,SMS,71.32,39.0
USG04351,CUST0242,2026-06-01,Data,1155.69,3.3
USG04352,CUST0242,2026-06-01,Voice,395.26,226.1
USG04353,CUST0242,2026-06-01,SMS,21.41,45.0
USG04354,CUST0242,2026-07-01,Data,2463.79,7.04
USG04355,CUST0242,2026-07-01,Voice,429.54,188.9
USG04356,CUST0242,2026-07-01,SMS,140.4,54.0
USG04357,CUST0243,2026-02-01,Data,2650.66,7.57
USG04358,CUST0243,2026-02-01,Voice,873.64,254.1
USG04359,CUST0243,2026-02-01,SMS,266.08,29.0
USG04360,CUST0243,2026-03-01,Data,1135.34,3.24
USG04361,CUST0243,2026-03-01,Voice,383.18,46.4
USG04362,CUST0243,2026-03-01,SMS,212.36,9.0
USG04363,CUST0243,2026-04-01,Data,2169.22,6.2
USG04364,CUST0243,2026-04-01,Voice,1599.46,102.4
USG04365,CUST0243,2026-04-01,SMS,267.57,61.0
USG04366,CUST0243,2026-05-01,Data,1766.56,5.05
USG04367,CUST0243,2026-05-01,Voice,1555.95,229.4
USG04368,CUST0243,2026-05-01,SMS,155.62,21.0
USG04369,CUST0243,2026-06-01,Data,2984.02,8.53
USG04370,CUST0243,2026-06-01,Voice,1899.69,199.1
USG04371,CUST0243,2026-06-01,SMS,86.91,56.0
USG04372,CUST0243,2026-07-01,Data,2568.24,7.34
USG04373,CUST0243,2026-07-01,Voice,1310.88,225.5
USG04374,CUST0243,2026-07-01,SMS,191.57,66.0
USG04375,CUST0244,2026-02-01,Data,2277.6,6.51
USG04376,CUST0244,2026-02-01,Voice,795.83,62.2
USG04377,CUST0244,2026-02-01,SMS,170.47,75.0
USG04378,CUST0244,2026-03-01,Data,756.11,2.16
USG04379,CUST0244,2026-03-01,Voice,662.65,92.5
USG04380,CUST0244,2026-03-01,SMS,155.81,59.0
USG04381,CUST0244,2026-04-01,Data,766.3,2.19
USG04382,CUST0244,2026-04-01,Voice,1070.88,70.7
USG04383,CUST0244,2026-04-01,SMS,163.51,39.0
USG04384,CUST0244,2026-05-01,Data,1253.51,3.58
USG04385,CUST0244,2026-05-01,Voice,316.15,66.9
USG04386,CUST0244,2026-05-01,SMS,139.14,46.0
USG04387,CUST0244,2026-06-01,Data,717.42,2.05
USG04388,CUST0244,2026-06-01,Voice,268.33,40.2
USG04389,CUST0244,2026-06-01,SMS,153.88,58.0
USG04390,CUST0244,2026-07-01,Data,551.92,1.58
USG04391,CUST0244,2026-07-01,Voice,738.28,43.7
USG04392,CUST0244,2026-07-01,SMS,182.67,73.0
USG04393,CUST0245,2026-02-01,Data,3766.19,10.76
USG04394,CUST0245,2026-02-01,Voice,1908.25,247.2
USG04395,CUST0245,2026-02-01,SMS,287.53,48.0
USG04396,CUST0245,2026-03-01,Data,2032.78,5.81
USG04397,CUST0245,2026-03-01,Voice,643.77,111.6
USG04398,CUST0245,2026-03-01,SMS,226.32,18.0
USG04399,CUST0245,2026-04-01,Data,1823.19,5.21
USG04400,CUST0245,2026-04-01,Voice,1090.49,85.3
USG04401,CUST0245,2026-04-01,SMS,214.12,74.0
USG04402,CUST0245,2026-05-01,Data,3986.55,11.39
USG04403,CUST0245,2026-05-01,Voice,1444.57,183.2
